Validation dataset1 - LIMMA OF TCGA-GBM microarray Dataset										
ID	logFC	CI.025	CI.975	AveExpr	t	P.Value	adj.P.Val	B	modLog10P	signLog10P
CAMK4	-0.057502038	-0.159150952	0.044146876	4.457825236	-1.112923574	0.266572061	0.541709313	-5.505695058	0.5741854	-0.5741854
CLEC4E	0.045199213	-0.034693135	0.12509156	4.295361678	1.113039385	0.266522397	0.541709313	-5.505572698	0.5742663	0.5742663
RAD54L2	0.091499656	-0.070247692	0.253247003	5.927454168	1.11292818	0.266570086	0.541709313	-5.505690191	0.5741886	0.5741886
BCL2	0.125241103	-0.096172375	0.34665458	6.847467283	1.11282706	0.266613456	0.541714314	-5.505797021	0.5741179	0.5741179
LINC00963	0.069591531	-0.053480238	0.192663299	4.479644352	1.112455881	0.266772693	0.5418796	-5.506189069	0.5738586	0.5738586
PIK3C2G	-0.044597178	-0.123464307	0.03426995	3.734701522	-1.112490224	0.266757958	0.5418796	-5.506152801	0.5738826	-0.5738826
PIDD1	-0.082927598	-0.229608495	0.063753298	5.860872336	-1.112270399	0.266852291	0.541962162	-5.506384932	0.5737291	-0.5737291
TNFRSF13B	-0.049845833	-0.138034689	0.038343023	4.331824208	-1.111987731	0.266973626	0.542129456	-5.506683357	0.5735316	-0.5735316
DNAJC2	0.100514666	-0.077357272	0.278386603	8.614604467	1.11174925	0.267076024	0.542258251	-5.506935074	0.5733651	0.5733651
IQCJ-SCHIP1	0.170677183	-0.131550363	0.47290473	9.95983202	1.111031237	0.267384483	0.542567843	-5.507692613	0.5728638	0.5728638
KIZ	-0.141329121	-0.391583806	0.108925564	7.09743586	-1.11105175	0.267375667	0.542567843	-5.507670977	0.5728781	-0.5728781
SCHIP1	0.170677183	-0.131550363	0.47290473	9.95983202	1.111031237	0.267384483	0.542567843	-5.507692613	0.5728638	0.5728638
XPNPEP3	0.0824776	-0.063545833	0.228501034	5.812907791	1.111215547	0.26730528	0.542567843	-5.507498203	0.5729925	0.5729925
CUL9	-0.065842931	-0.182519096	0.050833233	6.252482372	-1.110227191	0.267730195	0.543119771	-5.508540344	0.5723026	-0.5723026
ESD	0.064919667	-0.050159103	0.179998438	10.77100506	1.109854173	0.267890685	0.543119771	-5.508933422	0.5720424	0.5720424
MIR3648-1	-0.223061102	-0.61840588	0.172283675	11.58009306	-1.110024809	0.267817261	0.543119771	-5.508753626	0.5721614	-0.5721614
MIR3648-2	-0.223061102	-0.61840588	0.172283675	11.58009306	-1.110024809	0.267817261	0.543119771	-5.508753626	0.5721614	-0.5721614
MIR3687-2	-0.223061102	-0.61840588	0.172283675	11.58009306	-1.110024809	0.267817261	0.543119771	-5.508753626	0.5721614	-0.5721614
USP16	0.062415469	-0.048222457	0.173053396	8.289605213	1.10987242	0.267882832	0.543119771	-5.508914197	0.5720551	0.5720551
TNFSF12	0.083581172	-0.064595651	0.231757995	5.872305287	1.109719007	0.267948856	0.543158563	-5.509075825	0.5719481	0.5719481
BRIX1	-0.081623678	-0.226348862	0.063101506	5.371360706	-1.109575594	0.268010585	0.543183753	-5.509226897	0.5718481	-0.5718481
DCAF15	-0.085173118	-0.236200836	0.0658546	5.275964239	-1.109508753	0.268039359	0.543183753	-5.509297301	0.5718014	-0.5718014
HABP2	-0.064846344	-0.179900077	0.050207389	3.836295946	-1.108841899	0.268326546	0.543449136	-5.509999475	0.5713364	-0.5713364
KATNBL1	-0.114782534	-0.31840177	0.088836702	6.71062966	-1.109026318	0.268247103	0.543449136	-5.50980533	0.571465	-0.571465
SLC38A10	0.089159395	-0.069031051	0.24734984	6.907036318	1.108847212	0.268324257	0.543449136	-5.509993881	0.5713401	0.5713401
SMAD3	-0.1278418	-0.354630624	0.098947023	6.658309772	-1.109011573	0.268253454	0.543449136	-5.509820854	0.5714547	-0.5714547
HR	-0.057819909	-0.160441306	0.044801487	4.135424707	-1.108470997	0.268486371	0.543693692	-5.51038984	0.5710778	-0.5710778
SELL	-0.221601593	-0.615044611	0.171841424	6.152147568	-1.108092166	0.268649679	0.543945232	-5.510788416	0.5708137	-0.5708137
AGRN	-0.107321866	-0.297916901	0.083273168	7.007445228	-1.107800309	0.268775541	0.54412089	-5.511095392	0.5706103	-0.5706103
C6orf47	-0.053920378	-0.149704572	0.041863817	5.031693256	-1.107500477	0.268904885	0.544250247	-5.511410673	0.5704013	-0.5704013
TACR2	-0.042505891	-0.118015404	0.033003622	3.696605033	-1.107470847	0.268917669	0.544250247	-5.511441826	0.5703807	-0.5703807
ITSN2	0.091661922	-0.071184147	0.25450799	7.663029999	1.107379619	0.268957034	0.544250751	-5.511537735	0.5703171	0.5703171
ZBTB18	-0.165313984	-0.459138374	0.128510405	8.55178817	-1.106895439	0.269166021	0.544594448	-5.51204663	0.5699798	-0.5699798
TNFAIP1	0.078293002	-0.060890164	0.217476168	8.641626913	1.106677504	0.269260126	0.544705639	-5.512275617	0.569828	0.569828
AK5	0.20452923	-0.159246839	0.568305299	5.117761262	1.106129834	0.269496709	0.545060165	-5.512850864	0.5694465	0.5694465
CIR1	0.063668259	-0.049576256	0.176912774	5.657273721	1.106090463	0.269513722	0.545060165	-5.512892206	0.5694191	0.5694191
HIPK1	0.105925343	-0.082506869	0.294357555	8.323942171	1.105934946	0.269580932	0.545116856	-5.513055496	0.5693108	0.5693108
DLX6	-0.044632132	-0.124047018	0.034782754	3.627765654	-1.105682829	0.269689914	0.545257986	-5.513320168	0.5691353	-0.5691353
SH2D3A	-0.06356717	-0.176684481	0.04955014	4.303820927	-1.105576134	0.269736044	0.545272019	-5.513432157	0.569061	-0.569061
FAM224A	-0.028780335	-0.080005194	0.022444523	3.468735614	-1.105350297	0.269833703	0.545310986	-5.513669166	0.5689038	-0.5689038
FAM224B	-0.028780335	-0.080005194	0.022444523	3.468735614	-1.105350297	0.269833703	0.545310986	-5.513669166	0.5689038	-0.5689038
NUP133	0.066785429	-0.052131937	0.185702794	8.646684252	1.1048957	0.270030359	0.545629162	-5.514146104	0.5685874	0.5685874
EXOSC5	-0.111951487	-0.311349051	0.087446076	6.216866665	-1.104574129	0.270169528	0.545672639	-5.514483362	0.5683636	-0.5683636
FAM155A	-0.160163374	-0.445418671	0.125091922	5.410842248	-1.104623658	0.27014809	0.545672639	-5.514431423	0.5683981	-0.5683981
MAP3K13	0.0628885	-0.049106195	0.174883195	5.033368123	1.104736322	0.270099328	0.545672639	-5.514313269	0.5684765	0.5684765
COG2	-0.086331689	-0.240116954	0.067453577	7.369115676	-1.104435495	0.270229541	0.545673223	-5.514628728	0.5682672	-0.5682672
SMR3B	-0.035947295	-0.099983812	0.028089222	3.618124219	-1.104392276	0.270248252	0.545673223	-5.514674043	0.5682371	-0.5682371
PQLC3	-0.04102577	-0.114121299	0.03206976	3.983330771	-1.104207695	0.270328173	0.545755398	-5.514867552	0.5681087	-0.5681087
SAR1B	0.107931693	-0.084404214	0.3002676	9.201869914	1.104011167	0.270413286	0.545848028	-5.515073552	0.567972	0.567972
ITPKA	0.092594282	-0.072461847	0.25765041	4.537651093	1.103665228	0.270563149	0.546071317	-5.515436074	0.5677314	0.5677314
BCL9	0.056135679	-0.043967273	0.15623863	4.605793412	1.103257629	0.270739798	0.546348593	-5.515863067	0.5674479	0.5674479
MEF2A	0.079437195	-0.062252693	0.221127082	8.876155677	1.102985721	0.270857684	0.546436006	-5.516147826	0.5672588	0.5672588
SNORA25	-0.10495778	-0.29220032	0.082284761	5.74652558	-1.102795432	0.270940204	0.546436006	-5.516347067	0.5671265	-0.5671265
SNORA32	-0.10495778	-0.29220032	0.082284761	5.74652558	-1.102795432	0.270940204	0.546436006	-5.516347067	0.5671265	-0.5671265
SNORD6	-0.10495778	-0.29220032	0.082284761	5.74652558	-1.102795432	0.270940204	0.546436006	-5.516347067	0.5671265	-0.5671265
ATP1B3	-0.080662967	-0.224615903	0.063289969	10.77274218	-1.102398243	0.271112505	0.546466945	-5.516762831	0.5668504	-0.5668504
CCDC90B	0.085491767	-0.067059146	0.23804268	9.40431559	1.102539934	0.271051031	0.546466945	-5.516614531	0.5669489	0.5669489
CD177	-0.048771836	-0.135811171	0.038267499	3.797866898	-1.102397926	0.271112643	0.546466945	-5.516763164	0.5668502	-0.5668502
TMEM208	0.08630778	-0.067715962	0.240331522	7.836505272	1.102420102	0.271103021	0.546466945	-5.516739954	0.5668656	0.5668656
SIN3B	0.09076775	-0.071252748	0.252788247	5.96906601	1.102164588	0.271213901	0.546591862	-5.517007344	0.5666881	0.5666881
BMP6	-0.100952063	-0.281306513	0.079402386	4.73286477	-1.101217709	0.271625068	0.546746061	-5.517997699	0.5660302	-0.5660302
ICOS	-0.050855202	-0.14169491	0.039984507	3.939332971	-1.10139854	0.271546512	0.546746061	-5.51780863	0.5661558	-0.5661558
ITPR1	0.13349032	-0.1050191	0.371999741	7.174779351	1.101105892	0.271673651	0.546746061	-5.518114594	0.5659525	0.5659525
LMO4	0.090710779	-0.071311352	0.252732911	10.41929012	1.101461713	0.271519072	0.546746061	-5.517742573	0.5661997	0.5661997
MAGEA5	-0.112169562	-0.312588889	0.088249764	3.961930042	-1.101083549	0.27168336	0.546746061	-5.518137951	0.565937	-0.565937
PROCR	-0.118651391	-0.330593968	0.093291187	5.156716848	-1.101385789	0.271552051	0.546746061	-5.517821963	0.5661469	-0.5661469
SLC27A2	-0.107363724	-0.299159811	0.084432364	4.024145572	-1.101292469	0.271592589	0.546746061	-5.517919537	0.5660821	-0.5660821
SMIM27	-0.079650567	-0.221937256	0.062636122	6.089153589	-1.101309653	0.271585124	0.546746061	-5.51790157	0.566094	-0.566094
WSB2	0.083286165	-0.065456807	0.232029137	10.27297882	1.101593229	0.271461953	0.546746061	-5.517605039	0.566291	0.566291
ZMYND10	0.145858163	-0.114632349	0.406348676	4.469369883	1.101599366	0.271459288	0.546746061	-5.51759862	0.5662953	0.5662953
EPB41L4B	-0.173799816	-0.48439564	0.136796009	4.158927143	-1.100876361	0.271773398	0.546848166	-5.518354513	0.5657931	-0.5657931
OTUD3	-0.074429803	-0.207509325	0.058649718	4.947962413	-1.100323757	0.272013646	0.54725244	-5.518931922	0.5654093	-0.5654093
TIMP4	0.299313286	-0.235935499	0.834562071	9.071222007	1.100158231	0.272085638	0.547318139	-5.519104821	0.5652944	0.5652944
GTF2H1	0.070477104	-0.055569294	0.196523503	8.161463737	1.100024752	0.272143701	0.547355805	-5.519244227	0.5652017	0.5652017
RASA4	-0.149669221	-0.417375744	0.118037301	6.300955471	-1.099913149	0.272192255	0.547374337	-5.519360774	0.5651242	-0.5651242
IDI2-AS1	0.084603652	-0.066755185	0.235962489	4.530002476	1.099679621	0.272293872	0.547446743	-5.519604607	0.5649621	0.5649621
PRPH	0.185862824	-0.146661233	0.51838688	5.738441873	1.09964957	0.272306951	0.547446743	-5.519635981	0.5649413	0.5649413
MECR	-0.063032986	-0.175827215	0.049761244	6.255756949	-1.099425596	0.272404439	0.547563618	-5.519869785	0.5647858	-0.5647858
EFCAB1	-0.092942432	-0.259287777	0.073402912	3.832677051	-1.099229136	0.27248997	0.547656427	-5.520074827	0.5646495	-0.5646495
TLE2	0.171851058	-0.135777172	0.479479289	7.112471884	1.09903335	0.272575227	0.547748658	-5.52027913	0.5645136	0.5645136
SMC5	0.122367328	-0.096799413	0.341534069	7.926451271	1.098438318	0.272834451	0.548190405	-5.520899827	0.5641008	0.5641008
BUB1	-0.178449182	-0.498201096	0.141302733	5.655032619	-1.097959335	0.273043242	0.548530706	-5.521399227	0.5637686	-0.5637686
TCEANC2	-0.039840158	-0.111234783	0.031554466	4.103125699	-1.097843386	0.273093802	0.548553076	-5.521520086	0.5636882	-0.5636882
CDK20	0.066915691	-0.053021187	0.186852568	6.44659062	1.097640372	0.27318234	0.548572534	-5.521731666	0.5635474	0.5635474
RBM22	0.067181716	-0.053231552	0.187594985	9.331161194	1.097644223	0.273180661	0.548572534	-5.521727652	0.56355	0.56355
KCNQ1DN	-0.040785834	-0.113906471	0.032334804	4.086541515	-1.097372877	0.273299031	0.548727666	-5.522010388	0.5633619	-0.5633619
MPZ	-0.121507176	-0.339427136	0.096412785	4.411620137	-1.096957402	0.273480344	0.549012482	-5.522443169	0.5630739	-0.5630739
WDR61	0.102200867	-0.081124343	0.285526078	9.643348125	1.096774228	0.273560307	0.549093785	-5.52263392	0.5629469	0.5629469
DNAJC4	0.065567298	-0.052056387	0.183190983	4.657197648	1.096673516	0.273604279	0.549102834	-5.522738785	0.5628771	0.5628771
SCN7A	0.056633003	-0.044976464	0.15824247	3.580334963	1.09652936	0.273667228	0.549149958	-5.522888868	0.5627772	0.5627772
CA5B	-0.054903221	-0.153457366	0.043650924	4.658700352	-1.095992996	0.273901529	0.549180297	-5.523447116	0.5624055	-0.5624055
CBS	-0.164062937	-0.458534267	0.130408394	7.047588126	-1.096105383	0.273852423	0.549180297	-5.523330167	0.5624834	-0.5624834
CBSL	-0.164062937	-0.458534267	0.130408394	7.047588126	-1.096105383	0.273852423	0.549180297	-5.523330167	0.5624834	-0.5624834
CCDC88A	-0.149168994	-0.416942417	0.11860443	7.012320087	-1.095963112	0.273914587	0.549180297	-5.523478212	0.5623848	-0.5623848
CHAC1	-0.074846136	-0.209211267	0.059518994	4.503620434	-1.095891745	0.273945774	0.549180297	-5.523552468	0.5623354	-0.5623354
KAZALD1	-0.064783532	-0.181087217	0.051520153	4.144951048	-1.095862316	0.273958635	0.549180297	-5.523583087	0.562315	-0.562315
KCND2	-0.289398663	-0.808882513	0.230085186	6.159530918	-1.095996882	0.27389983	0.549180297	-5.523443073	0.5624082	-0.5624082
SOCS6	0.10001815	-0.079557562	0.279593863	6.73296391	1.095761579	0.274002661	0.549189431	-5.523687891	0.5622452	0.5622452
LY6E	0.143969068	-0.114556954	0.40249509	6.136537684	1.095594331	0.274075767	0.549256838	-5.523861871	0.5621294	0.5621294
C1orf68	-0.043838561	-0.122567745	0.034890623	3.901002749	-1.095482357	0.27412472	0.549275828	-5.523978337	0.5620518	-0.5620518
NPPC	-0.033802696	-0.094530903	0.026925512	3.40896382	-1.095079669	0.274300816	0.549549539	-5.524397084	0.5617729	-0.5617729
MYOC	-0.030675877	-0.085792609	0.024440856	3.853301447	-1.094960275	0.274353042	0.549575039	-5.524521209	0.5616902	-0.5616902
FNTA	0.063894671	-0.051019557	0.178808898	11.34535966	1.093895106	0.274819276	0.550139485	-5.525627996	0.5609528	0.5609528
NGDN	-0.092303838	-0.258316391	0.073708714	8.857936889	-1.093864887	0.274832511	0.550139485	-5.525659381	0.5609319	-0.5609319
RPRD2	-0.09126204	-0.255352743	0.072828664	6.919929539	-1.094185718	0.274692018	0.550139485	-5.525326135	0.561154	-0.561154
SNF8	-0.06601962	-0.184743672	0.052704432	8.436044135	-1.094004626	0.274771313	0.550139485	-5.525514247	0.5610286	-0.5610286
SOX14	-0.041029729	-0.114807265	0.032747807	3.75175296	-1.094105882	0.274726974	0.550139485	-5.52540907	0.5610987	-0.5610987
ENTR1	-0.083592955	-0.234019821	0.066833912	7.118373367	-1.093274241	0.275091285	0.550311894	-5.526272628	0.5605232	-0.5605232
EXOG	-0.099617847	-0.278891159	0.079655466	6.036821246	-1.093216946	0.275116396	0.550311894	-5.526332097	0.5604835	-0.5604835
GMEB2	-0.064747791	-0.181265439	0.051769857	7.550179405	-1.093246497	0.275103444	0.550311894	-5.526301425	0.560504	-0.560504
KPNA5	-0.04928079	-0.137966114	0.039404533	3.918744677	-1.093228035	0.275111536	0.550311894	-5.526320588	0.5604912	-0.5604912
ZNF259P1	0.104436389	-0.083491093	0.292363871	6.424617617	1.093317749	0.275072218	0.550311894	-5.526227466	0.5605533	0.5605533
ASPH	-0.105007653	-0.294142509	0.084127203	8.449407497	-1.092280615	0.27552699	0.550974782	-5.527303533	0.5598359	-0.5598359
F8	0.133413952	-0.106876484	0.373704389	7.731063581	1.092319314	0.275510011	0.550974782	-5.5272634	0.5598626	0.5598626
SNRNP70	-0.098581775	-0.276157374	0.078993825	7.988776208	-1.092189982	0.275566755	0.550975116	-5.52739752	0.5597732	-0.5597732
KLHL12	-0.092703063	-0.259756114	0.074349987	5.217910822	-1.091753321	0.275758399	0.551279076	-5.527850232	0.5594713	-0.5594713
GTF2IRD2	0.042441553	-0.034066085	0.118949192	3.850383742	1.091368263	0.275927472	0.551379411	-5.528249295	0.5592051	0.5592051
GTF2IRD2B	0.042441553	-0.034066085	0.118949192	3.850383742	1.091368263	0.275927472	0.551379411	-5.528249295	0.5592051	0.5592051
GTF2IRD2P1	0.042441553	-0.034066085	0.118949192	3.850383742	1.091368263	0.275927472	0.551379411	-5.528249295	0.5592051	0.5592051
FBXO31	-0.072501083	-0.20323406	0.058231893	5.492039988	-1.091048849	0.276067775	0.55158056	-5.528580221	0.5589843	-0.5589843
COMMD9	0.081030938	-0.065101683	0.227163559	8.644065272	1.090909033	0.276129204	0.55158972	-5.528725046	0.5588877	0.5588877
DOP1A	-0.084293111	-0.236356991	0.067770769	7.120143328	-1.090563256	0.276281165	0.55158972	-5.529083131	0.5586487	-0.5586487
HNRNPK	-0.052467932	-0.147156578	0.042220714	11.47987129	-1.090136515	0.276468787	0.55158972	-5.529524906	0.5583539	-0.5583539
HNRNPKP4	-0.052467932	-0.147156578	0.042220714	11.47987129	-1.090136515	0.276468787	0.55158972	-5.529524906	0.5583539	-0.5583539
INPP5D	0.144623418	-0.116274122	0.405520957	5.800051893	1.090569846	0.276278269	0.55158972	-5.529076307	0.5586533	0.5586533
MIR7-1	-0.052467932	-0.147156578	0.042220714	11.47987129	-1.090136515	0.276468787	0.55158972	-5.529524906	0.5583539	-0.5583539
NAP1L1	-0.067703406	-0.189817684	0.054410873	10.56588081	-1.090759274	0.276195013	0.55158972	-5.528880149	0.5587842	-0.5587842
POLR2L	0.091021342	-0.073157726	0.255200409	10.38560337	1.090712516	0.276215562	0.55158972	-5.528928572	0.5587519	0.5587519
STARD13	0.107461316	-0.086427723	0.301350355	5.984978738	1.090394729	0.27635525	0.55158972	-5.529257616	0.5585323	0.5585323
ZBED1	0.091705661	-0.073752501	0.257163823	8.434350806	1.090417462	0.276345256	0.55158972	-5.52923408	0.558548	0.558548
BTBD3	0.119126726	-0.095905333	0.334158784	8.810783253	1.08991051	0.276568188	0.551643581	-5.529758804	0.5581978	0.5581978
IMPG1	-0.033743071	-0.094652546	0.027166404	3.448399738	-1.08989485	0.276575077	0.551643581	-5.529775009	0.558187	-0.558187
DENND3	-0.123202875	-0.345614824	0.099209075	5.678008835	-1.089801929	0.276615953	0.551646033	-5.52987116	0.5581228	-0.5581228
ZNF669	-0.071573991	-0.200802766	0.057654784	5.245261013	-1.089634527	0.276689604	0.551713837	-5.53004436	0.5580072	-0.5580072
Sep-11	0.102667676	-0.082737159	0.288072512	8.621982313	1.089425468	0.276781601	0.551818198	-5.530260623	0.5578628	0.5578628
AGO4	-0.048966961	-0.137407419	0.039473497	4.547871433	-1.089273689	0.276848406	0.55187231	-5.530417606	0.557758	-0.557758
PAPSS2	-0.138311971	-0.388265671	0.111641728	7.744642236	-1.08864191	0.277126597	0.552268614	-5.531070815	0.5573218	-0.5573218
RASSF8	-0.062932504	-0.176657131	0.050792123	4.158130614	-1.088692773	0.277104193	0.552268614	-5.531018241	0.5573569	-0.5573569
ANGPT4	-0.043493618	-0.122105608	0.035118373	4.183270848	-1.088482839	0.277196671	0.552329153	-5.531235223	0.557212	-0.557212
CDKL2	-0.032296903	-0.090695914	0.026102108	3.727165905	-1.0880284	0.277396926	0.552569912	-5.531704776	0.5568984	-0.5568984
TRPM8	-0.054647092	-0.153458422	0.044164238	4.034448015	-1.08804074	0.277391487	0.552569912	-5.531692027	0.5569069	-0.5569069
ITGB7	-0.067182897	-0.188708205	0.054342412	4.146993867	-1.087619138	0.277577359	0.552793203	-5.532127482	0.556616	-0.556616
TEX41	-0.028506824	-0.080073237	0.023059588	3.600153376	-1.087593918	0.27758848	0.552793203	-5.532153525	0.5565986	-0.5565986
ZNF329	-0.131403165	-0.369264161	0.106457831	6.469683089	-1.086844572	0.277919064	0.553372331	-5.532927061	0.5560817	-0.5560817
PHACTR1	-0.157002675	-0.441401154	0.127395804	5.872563909	-1.086087036	0.278253534	0.553959032	-5.533708515	0.5555593	-0.5555593
PER2	0.122610188	-0.099581572	0.344801949	7.4278243	1.08563405	0.278453669	0.554278162	-5.534175543	0.5552471	0.5552471
ANKMY1	-0.044275193	-0.124527472	0.035977086	4.038546498	-1.085395308	0.278559188	0.55440889	-5.534421609	0.5550825	-0.5550825
REEP4	-0.06595016	-0.185522872	0.053622551	5.169118615	-1.085097156	0.278691004	0.554591909	-5.534728831	0.554877	-0.554877
GAS8-AS1	-0.046401016	-0.130581114	0.037779082	3.625887863	-1.084433469	0.278984579	0.555071222	-5.535412409	0.5544198	-0.5544198
LIMK1	-0.087176815	-0.245340739	0.07098711	4.955438612	-1.084372289	0.279011652	0.555071222	-5.535475402	0.5543777	-0.5543777
RIPOR2	-0.115889695	-0.326212703	0.094433313	5.101195662	-1.084033951	0.279161403	0.555289745	-5.535823701	0.5541446	-0.5541446
LAMB4	0.049960856	-0.040731146	0.140652857	3.864202026	1.083791474	0.27926876	0.555344508	-5.53607325	0.5539776	0.5539776
NDUFA9	-0.081667049	-0.229905301	0.066571203	9.989795608	-1.083855598	0.279240366	0.555344508	-5.536007261	0.5540218	-0.5540218
CLASP2	-0.151940368	-0.427812844	0.123932107	8.943722625	-1.08355173	0.279374933	0.555476253	-5.536319931	0.5538126	-0.5538126
LDLRAD4	0.160151629	-0.130720467	0.451023725	7.144429778	1.083213711	0.279524676	0.555694577	-5.53666764	0.5535798	0.5535798
DIAPH2-AS1	-0.029412099	-0.082848272	0.024024074	3.489443409	-1.082867991	0.279677888	0.555718056	-5.537023159	0.5533419	-0.5533419
ELF2	-0.059452469	-0.167450896	0.048545958	7.329004612	-1.083022091	0.279609589	0.555718056	-5.536864705	0.5534479	-0.5534479
EPB41L4A-DT	-0.07330813	-0.206500111	0.059883852	4.464516941	-1.082826578	0.279696245	0.555718056	-5.537065739	0.5533134	-0.5533134
