LIMMA FOR GSE DATASET										
ID	logFC	CI.025	CI.975	AveExpr	t	P.Value	adj.P.Val	B	modLog10P	signLog10P
KIF25	-0.026919331	-0.085251194	0.031412531	6.981810057	-0.910927221	0.363612972	0.62727463	-5.60208635	0.4393606	-0.4393606
KIF25-AS1	-0.021235429	-0.071719143	0.029248286	7.124132139	-0.830299905	0.407524197	0.665476551	-5.668068264	0.3898466	-0.3898466
KIF26A	-0.105813858	-0.289366112	0.077738397	6.948701364	-1.137910441	0.256745925	0.530819254	-5.383924377	0.5904964	-0.5904964
KIF26B	-0.195383993	-0.445095984	0.054327997	7.502926828	-1.544453519	0.124322737	0.365098395	-4.874794165	0.9054494	-0.9054494
KIF27	-0.02267926	-0.194369761	0.149011242	6.784516535	-0.260740119	0.794605911	0.910792697	-5.960812657	0.09984821	-0.09984821
KIF2A	-0.127664707	-0.323486358	0.068156945	9.448520779	-1.286872144	0.199874036	0.462949321	-5.214910594	0.6992436	-0.6992436
KIF2B	-0.032814614	-0.099049379	0.033420151	5.586596547	-0.977927277	0.329488484	0.598630073	-5.542656622	0.4821598	-0.4821598
KIF2C	0.334739779	0.06389055	0.605589007	8.30984238	2.43952335	0.015725608	0.12866189	-3.233315198	1.803393	1.803393
KIF3A	-0.271463971	-0.471722891	-0.071205052	9.245229311	-2.675750326	0.008179304	0.09331226	-2.685022886	2.087284	-2.087284
KIF3B	-0.067137014	-0.166380925	0.032106898	9.737066167	-1.335314	0.183544183	0.444174418	-5.155562294	0.7362594	-0.7362594
KIF3C	-0.240281103	-0.438722147	-0.041840059	9.570855792	-2.390085134	0.017929168	0.138430156	-3.342124968	1.74644	-1.74644
KIF4A	0.394509822	0.062397022	0.726622623	7.776447796	2.344754959	0.02018499	0.146840858	-3.440068718	1.694971	1.694971
KIF5A	-0.286336019	-0.514134358	-0.05853768	8.334754404	-2.481136666	0.014060701	0.121799058	-3.14012472	1.851993	-1.851993
KIF5B	-0.138410987	-0.260421638	-0.016400336	11.50363923	-2.239226769	0.02642738	0.170067498	-3.661279916	1.577946	-1.577946
KIF5C	-0.402508216	-0.712362034	-0.092654399	11.17843013	-2.564148398	0.011200922	0.108091437	-2.949872083	1.950746	-1.950746
KIF6	-0.098455192	-0.190525815	-0.006384569	6.704110353	-2.110779165	0.03624194	0.200622298	-3.917595784	1.440789	-1.440789
KIF7	-5.89E-05	-0.075980292	0.07586254	8.183124311	-0.001530728	0.998780436	0.999523369	-5.992907443	5.30E-04	-5.30E-04
KIF9	0.343143984	0.161053724	0.525234243	8.999472249	3.719760102	2.70E-04	0.019633569	0.275163687	3.568672	3.568672
KIF9-AS1	0.022554987	-0.027317504	0.072427478	7.322320399	0.892702553	0.373268046	0.636937817	-5.617530015	0.4279792	0.4279792
KIFAP3	-0.033055793	-0.198552777	0.13244119	9.942447855	-0.394260038	0.693879142	0.855567291	-5.919544759	0.1587162	-0.1587162
KIFC1	0.121316333	-0.004546832	0.247179498	8.848291241	1.902592954	0.058770308	0.255653416	-4.302498967	1.230842	1.230842
KIFC2	0.013341811	-0.165044542	0.191728163	9.271084477	0.147631289	0.882807275	0.949327642	-5.982617666	0.0541341	0.0541341
KIFC3	-0.017845552	-0.121058483	0.085367379	7.653303489	-0.341288086	0.733304719	0.878083224	-5.937927777	0.1347155	-0.1347155
KIN	-0.192773454	-0.334745795	-0.050801112	7.070240674	-2.680209493	0.008075534	0.092735693	-2.67422579	2.092829	-2.092829
KIR2DL1	-0.016177595	-0.075354453	0.042999264	7.976874043	-0.539619086	0.590160057	0.795244051	-5.855533279	0.2290302	-0.2290302
KIR2DL3	-0.05164725	-0.106063256	0.002768757	7.201900232	-1.873465874	0.062706321	0.262814694	-4.353311383	1.202689	-1.202689
KIR2DL4	0.006779506	-0.04979679	0.063355802	6.655269818	0.236531387	0.813302777	0.919499814	-5.966494957	0.08974774	0.08974774
KIR2DS4	-0.036383243	-0.089245723	0.016479237	7.573023504	-1.358560953	0.17607097	0.434246528	-5.126319762	0.7543122	-0.7543122
KIR3DL1	-0.022894108	-0.074597021	0.028808804	5.745117532	-0.874045383	0.383316484	0.646389456	-5.633020029	0.4164425	-0.4164425
KIR3DL2	-0.076077003	-0.140953769	-0.011200237	6.16714297	-2.314672011	0.021816619	0.153645524	-3.504101113	1.661213	-1.661213
KIR3DL3	-0.009923951	-0.082694458	0.062846556	6.671330583	-0.269187236	0.788109356	0.907463479	-5.958699843	0.1034135	-0.1034135
KIR3DX1	-0.105868422	-0.189668864	-0.02206798	6.467784711	-2.493706795	0.013589623	0.119497642	-3.111687485	1.866793	-1.866793
KIRREL1	0.286651388	0.090685083	0.482617693	7.592296248	2.887339828	0.004385882	0.069952137	-2.154701917	2.357943	2.357943
KIRREL2	0.066696118	-0.028127819	0.161520054	6.953886402	1.388378341	0.166823543	0.422624878	-5.088090329	0.7777427	0.7777427
KIRREL3	-0.170669034	-0.43050644	0.089168372	7.079382039	-1.296517298	0.196540074	0.459112494	-5.203265071	0.7065489	-0.7065489
KIRREL3-AS2	-0.015893418	-0.071216202	0.039429366	5.005395696	-0.567072438	0.571406843	0.78284774	-5.841213903	0.2430546	-0.2430546
KIRREL3-AS3	-0.041927743	-0.123236189	0.039380704	6.006630458	-1.017867096	0.310175659	0.581910514	-5.505247621	0.5083923	-0.5083923
KISS1	0.026219389	-0.066235885	0.118674662	5.500914203	0.559778395	0.576361382	0.786065126	-5.845087434	0.2393051	0.2393051
KISS1R	0.455383954	-0.015438905	0.926206812	7.070201127	1.909173693	0.057910291	0.253910308	-4.290915007	1.237244	1.237244
KIT	-0.283613699	-0.568853608	0.00162621	7.52913372	-1.962646897	0.051305771	0.239152886	-4.195371366	1.289834	-1.289834
KITLG	0.207223731	0.004037746	0.410409716	9.529592358	2.01312618	0.0456662	0.225668186	-4.102869941	1.340405	1.340405
KIZ	-0.095322829	-0.253605011	0.062959353	9.650852818	-1.188748968	0.236182766	0.506734798	-5.328535277	0.6267518	-0.6267518
KIZ-AS1	-0.01890696	-0.072033306	0.034219386	4.655994693	-0.702484941	0.483329686	0.721608741	-5.760240598	0.3157565	-0.3157565
KL	0.0424219	-0.143524958	0.228368759	4.473923915	0.450325491	0.653044816	0.834814579	-5.897209923	0.185057	0.185057
KLB	-0.037370412	-0.10199013	0.027249305	5.374463217	-1.14153201	0.25524084	0.529623513	-5.380057408	0.5930498	-0.5930498
KLC1	-0.033843208	-0.19602562	0.128339204	10.43987013	-0.41190117	0.680926494	0.849314783	-5.912836086	0.1668998	-0.1668998
KLC2	-0.096005064	-0.257189215	0.065179087	8.70656012	-1.175701475	0.241344611	0.513564313	-5.34297767	0.6173624	-0.6173624
KLC3	-0.064602579	-0.141015617	0.011810459	9.519170986	-1.668812903	0.096979995	0.322884102	-4.689078008	1.013318	-1.013318
KLC4	-0.004748394	-0.086200234	0.076703446	8.647376767	-0.115072393	0.908522432	0.960298545	-5.986656108	0.04166435	-0.04166435
KLF1	0.009123616	-0.058407756	0.076654988	6.138455869	0.266677685	0.790037886	0.908265089	-5.959334565	0.1023521	0.1023521
KLF10	0.324704369	0.070287625	0.579121113	9.378436904	2.519229303	0.012676191	0.11498849	-3.053539296	1.897011	1.897011
KLF11	-0.027966372	-0.214467395	0.158534652	7.578766638	-0.295992129	0.767594386	0.898246086	-5.951549772	0.1148682	-0.1148682
KLF12	-0.160472086	-0.350519792	0.029575619	9.389604394	-1.666718001	0.097396712	0.32358997	-4.692321651	1.011456	-1.011456
KLF13	-0.062912711	-0.237764034	0.111938613	9.575857844	-0.710222996	0.478531009	0.718718585	-5.755094599	0.3200899	-0.3200899
KLF14	-0.070654609	-0.149160116	0.007850898	6.783361631	-1.776501721	0.077424102	0.290657695	-4.517048244	1.111124	-1.111124
KLF15	-0.157843034	-0.357457564	0.041771496	9.333555438	-1.560840507	0.120405794	0.359186007	-4.85111925	0.9193526	-0.9193526
KLF16	0.04653	-0.043753172	0.136813173	8.34885072	1.017305758	0.310441761	0.58213214	-5.505783634	0.5080199	0.5080199
KLF17	-0.023940361	-0.075122681	0.027241959	5.728140532	-0.923285432	0.357156333	0.622169396	-5.591438196	0.4471416	-0.4471416
KLF17P1	-0.027964453	-0.098680958	0.042752051	6.169432581	-0.780568112	0.43613318	0.688032453	-5.705745288	0.3603809	-0.3603809
KLF18	-0.027738852	-0.062039037	0.006561332	5.414270618	-1.596310202	0.112261562	0.346606767	-4.799044963	0.9497689	-0.9497689
KLF2	-0.092111494	-0.277651259	0.093428272	8.840414172	-0.979945851	0.328493939	0.5976302	-5.540801448	0.4834726	-0.4834726
KLF3	0.142635597	-0.039436331	0.324707526	9.690524304	1.546358519	0.123862302	0.364641672	-4.872054397	0.9070609	0.9070609
KLF3-AS1	0.101769824	-0.018965487	0.222505135	7.490914893	1.663833924	0.097972772	0.324455675	-4.69678077	1.008895	1.008895
KLF4	0.061337646	-0.231695427	0.354370719	8.063280268	0.413176606	0.679993643	0.848898551	-5.912339698	0.1674951	0.1674951
KLF5	0.074512542	-0.064969074	0.213994158	6.233026152	1.054478349	0.293148055	0.565814792	-5.469658029	0.532913	0.532913
KLF6	0.21440576	-0.016318252	0.445129771	10.2990586	1.834293857	0.068344186	0.273911182	-4.420463276	1.165298	1.165298
KLF7	-0.036461509	-0.142832477	0.069909459	8.986832183	-0.676607466	0.499567061	0.732339999	-5.777042689	0.3014062	-0.3014062
KLF8	-0.087594086	-0.190598883	0.015410711	6.9888154	-1.67858212	0.095055664	0.320063855	-4.673899877	1.022022	-1.022022
KLF9	-0.057381352	-0.283491368	0.168728665	9.216199701	-0.500929064	0.6170637	0.813057061	-5.874511613	0.20967	-0.20967
KLHDC1	-0.154803722	-0.347649779	0.038042334	7.909110304	-1.584513323	0.114920177	0.350889607	-4.816490267	0.9396037	-0.9396037
KLHDC10	0.082334808	-0.023514615	0.188184231	10.51612451	1.535395424	0.126530516	0.368814608	-4.887776636	0.8978047	0.8978047
KLHDC2	-0.064727459	-0.208201884	0.078746966	9.98347388	-0.890511068	0.374439743	0.637638103	-5.619366276	0.4266181	-0.4266181
KLHDC3	-0.130778987	-0.273702124	0.01214415	9.922812685	-1.806178574	0.072644739	0.282107618	-4.467821747	1.138796	-1.138796
KLHDC4	0.034617448	-0.079426356	0.148661252	8.508059131	0.599168004	0.549851952	0.769828495	-5.823576109	0.2597542	0.2597542
KLHDC7A	0.005331989	-0.073018497	0.083682475	6.77341744	0.134329927	0.893299286	0.952971395	-5.984388416	0.04900301	0.04900301
KLHDC7B	0.013041823	-0.047694043	0.073777688	7.206748467	0.423855985	0.67220227	0.845200121	-5.908123289	0.1725	0.1725
KLHDC8A	0.315341737	0.049764889	0.580918585	10.61961598	2.343778147	0.020236234	0.146915744	-3.442160025	1.69387	1.69387
KLHDC8B	-0.01379725	-0.100716087	0.073121587	9.080933188	-0.313331373	0.754409863	0.889889888	-5.946563758	0.1223926	-0.1223926
KLHDC9	0.017341098	-0.161810857	0.196493052	8.906366041	0.191064627	0.848701085	0.934470268	-5.975672544	0.07124524	0.07124524
KLHL1	-2.32E-04	-0.053536196	0.053071584	6.9837276	-0.00860254	0.993146255	0.997027841	-5.992873605	0.002986791	-0.002986791
KLHL10	-0.002298558	-0.057661853	0.053064737	5.303112776	-0.081951862	0.934780611	0.972464039	-5.989737276	0.0292903	-0.0292903
KLHL11	-0.070759999	-0.188573732	0.047053734	10.44737071	-1.18554259	0.237443913	0.508376534	-5.332098964	0.624439	-0.624439
KLHL12	0.043005506	-0.058829753	0.144840764	9.773324764	0.833587405	0.405673626	0.663790637	-5.665496343	0.3918232	0.3918232
KLHL13	-0.088744681	-0.343193296	0.165703935	8.269178892	-0.68844222	0.492105039	0.726646527	-5.76943624	0.3079422	-0.3079422
KLHL14	-0.00104559	-0.069446418	0.067355237	7.392995433	-0.030173486	0.975963798	0.990237366	-5.992478642	0.01056629	-0.01056629
KLHL15	-0.037649037	-0.153668931	0.078370858	7.976035074	-0.640540597	0.522676585	0.750275818	-5.799414577	0.281767	-0.281767
KLHL17	0.047184244	-0.015992816	0.110361304	7.374054463	1.47422187	0.142256103	0.390836615	-4.973509535	0.8469291	0.8469291
KLHL18	0.054530414	-0.017656005	0.126716832	8.191153631	1.491106128	0.137771649	0.38445327	-4.950185419	0.8608401	0.8608401
KLHL2	-0.084426556	-0.353350993	0.18449788	9.2433542	-0.619689399	0.536285172	0.759457695	-5.811792261	0.2706042	-0.2706042
KLHL20	0.004936337	-0.080295539	0.090168213	8.48446738	0.114321524	0.909116721	0.960520592	-5.986737436	0.04138035	0.04138035
KLHL21	0.109680864	-0.064275438	0.283637166	8.379577468	1.244560325	0.21499243	0.481793068	-5.264990546	0.6675768	0.6675768
KLHL22	-0.093905951	-0.21049996	0.022688058	8.877426019	-1.589798702	0.113722918	0.349338433	-4.808689718	0.944152	-0.944152
KLHL23	-0.16742776	-0.339117733	0.004262212	8.128506393	-1.924898327	0.055897934	0.249638781	-4.263080442	1.252604	-1.252604
KLHL24	-0.048181415	-0.184921318	0.088558488	9.415252617	-0.695519874	0.487671441	0.724745703	-5.764824626	0.3118727	-0.3118727
KLHL25	0.00188832	-0.097916282	0.101692922	8.191212839	0.037346537	0.970252159	0.987922989	-5.992249946	0.01311538	0.01311538
KLHL26	0.276504596	0.058058677	0.494950514	8.110263698	2.498524872	0.013412823	0.118718926	-3.100752352	1.87248	1.87248
KLHL28	-0.162521967	-0.298094446	-0.026949488	8.643651556	-2.36627813	0.019084494	0.142891413	-3.393782246	1.719319	-1.719319
KLHL29	0.283225963	0.032350869	0.534101057	8.18315558	2.228439108	0.027151677	0.172205951	-3.683354821	1.566203	1.566203
KLHL3	-0.225845252	-0.447585387	-0.004105118	8.117170548	-2.0104437	0.045952048	0.226167547	-4.10784172	1.337695	-1.337695
KLHL30-AS1	-0.001447853	-0.071909515	0.069013809	6.500324006	-0.040559892	0.967693964	0.986810378	-5.992131736	0.01426197	-0.01426197
KLHL31	-0.016534218	-0.090295085	0.057226649	5.199032567	-0.442469057	0.658707639	0.838292153	-5.900517931	0.1813073	-0.1813073
KLHL32	-0.472217603	-0.88052716	-0.063908047	5.396754955	-2.282852677	0.023667333	0.160996207	-3.570987238	1.625851	-1.625851
KLHL34	-0.010303253	-0.054621461	0.034014954	4.459303868	-0.458899366	0.646887808	0.831387363	-5.893533561	0.189171	-0.189171
KLHL35	0.001129854	-0.101600068	0.103859776	6.471058158	0.021709537	0.982704908	0.992987998	-5.992686	0.007576875	0.007576875
KLHL36	-0.083505884	-0.176758025	0.009746257	9.737871652	-1.767598086	0.0789074	0.292932325	-4.531664242	1.102882	-1.102882
KLHL4	0.310824301	5.52E-04	0.621096504	7.916732391	1.977412865	0.049598255	0.234958636	-4.168544752	1.304534	1.304534
KLHL40	-0.005336568	-0.068264129	0.057590994	5.488719266	-0.167396498	0.867255408	0.942236911	-5.97967793	0.06185298	-0.06185298
KLHL41	-0.024394674	-0.096060304	0.047270956	6.91694909	-0.671907287	0.502547335	0.735106954	-5.780027209	0.298823	-0.298823
KLHL42	-0.060760943	-0.170761147	0.049239261	10.20090591	-1.090325759	0.277100059	0.550822408	-5.433609495	0.5573634	-0.5573634
KLHL5	-0.028933594	-0.176113435	0.118246247	10.30970308	-0.38804251	0.698466065	0.858281551	-5.921839356	0.1558547	-0.1558547
KLHL6	0.125710398	0.006285189	0.245135607	6.191789604	2.077784248	0.039219784	0.209340804	-3.981126728	1.406495	1.406495
KLHL7	0.165677615	0.017059792	0.314295438	10.53338803	2.20048391	0.029109574	0.17840292	-3.740093166	1.535964	1.535964
KLHL8	0.01665399	-0.103145117	0.136453097	9.090143785	0.274403703	0.784104828	0.905766961	-5.957361476	0.1056259	0.1056259
KLHL9	-0.261314962	-0.571789692	0.049159769	10.00308884	-1.661358185	0.098469458	0.325100239	-4.7006026	1.006698	-1.006698
KLK1	-0.023664377	-0.087274434	0.03994568	7.419124411	-0.734335544	0.463747621	0.708210422	-5.738699937	0.3337183	-0.3337183
KLK10	-0.011477726	-0.075163559	0.052208107	6.156001353	-0.355744577	0.722469286	0.871556384	-5.93317317	0.1411806	-0.1411806
KLK11	-0.040614743	-0.116494998	0.035265512	6.411554184	-1.056526001	0.292214761	0.564701944	-5.467630886	0.5342978	-0.5342978
KLK12	-0.00987204	-0.054218269	0.034474189	7.260362002	-0.439415602	0.660913894	0.839588816	-5.901787938	0.1798551	-0.1798551
KLK13	-0.085295436	-0.155540077	-0.015050794	6.682475061	-2.3968334	0.01761313	0.137319899	-3.327394711	1.754163	-1.754163
KLK14	-0.006834484	-0.077250356	0.063581388	7.432558893	-0.191584522	0.848294428	0.934470268	-5.975578627	0.07145339	-0.07145339
KLK15	-0.022213729	-0.129911348	0.08548389	6.850754952	-0.407137049	0.684415307	0.851559383	-5.914676694	0.1646803	-0.1646803
KLK2	-0.019539414	-0.080091738	0.04101291	7.249957878	-0.636950932	0.525006576	0.750916382	-5.801574516	0.2798353	-0.2798353
KLK3	-0.033123179	-0.094125554	0.027879197	7.075424282	-1.071792009	0.285320201	0.558548804	-5.452395553	0.5446675	-0.5446675
KLK4	0.007425023	-0.044672573	0.059522618	8.700224689	0.281323073	0.778801935	0.902911337	-5.955546606	0.108573	0.108573
KLK5	-0.025947085	-0.098199535	0.046305364	5.293197676	-0.708861286	0.479373551	0.719143847	-5.756004232	0.3193259	-0.3193259
KLK6	-0.260700154	-0.686681548	0.165281239	8.133605751	-1.208024983	0.22870172	0.49850665	-5.306911903	0.6407306	-0.6407306
KLK7	-0.127645074	-0.232157154	-0.023132995	7.328981119	-2.410809148	0.016974234	0.134304541	-3.296765226	1.77021	-1.77021
KLK8	-0.037811858	-0.100043952	0.024420236	6.593511638	-1.19933045	0.232054741	0.501879872	-5.316707522	0.6344096	-0.6344096
KLK9	-0.022663202	-0.108271883	0.062945479	6.547940259	-0.522551053	0.601961442	0.803038051	-5.864078922	0.2204313	-0.2204313
KLKB1	0.050934299	-0.053073164	0.154941763	7.343518719	0.966654079	0.335078891	0.603590645	-5.55294776	0.4748529	0.4748529
KLLN	-0.027836919	-0.089503067	0.033829229	6.629916031	-0.891044937	0.374154094	0.637489396	-5.618919355	0.4269495	-0.4269495
KLRA1P	-0.002722541	-0.101604932	0.09615985	4.85044605	-0.054347641	0.956721486	0.981432839	-5.991513844	0.01921447	-0.01921447
KLRB1	-0.064642409	-0.149700874	0.020416056	6.602533551	-1.500117411	0.135423667	0.381226996	-4.937631374	0.8683054	-0.8683054
KLRC1	-1.218697683	-1.87994119	-0.557454177	6.414491779	-3.637975944	3.63E-04	0.022187569	0.013079648	3.439687	-3.439687
KLRC2	-1.218697683	-1.87994119	-0.557454177	6.414491779	-3.637975944	3.63E-04	0.022187569	0.013079648	3.439687	-3.439687
KLRC3	-0.917857236	-1.365895511	-0.469818962	5.893021424	-4.043759123	7.94E-05	0.011948105	1.360968129	4.100328	-4.100328
KLRC4	-0.471848982	-0.694922976	-0.248774988	4.389449936	-4.175219738	4.73E-05	0.010603045	1.822619064	4.325262	-4.325262
KLRC4-KLRK1	-0.348231167	-0.518629284	-0.17783305	7.577733908	-4.033927646	8.25E-05	0.012019676	1.326924678	4.083717	-4.083717
KLRD1	-0.02300456	-0.082080475	0.036071356	6.664732453	-0.768650157	0.443158782	0.693726706	-5.714431469	0.3534406	-0.3534406
KLRF1	-0.052129483	-0.100550722	-0.003708244	4.23218315	-2.125067719	0.035013966	0.197320519	-3.889789631	1.455759	-1.455759
KLRG1	-0.047555713	-0.134188386	0.03907696	7.311707142	-1.083543225	0.280089181	0.554154386	-5.440521189	0.5527037	-0.5527037
KLRK1	-0.348231167	-0.518629284	-0.17783305	7.577733908	-4.033927646	8.25E-05	0.012019676	1.326924678	4.083717	-4.083717
KMO	0.013716864	-0.168631459	0.196065186	6.436809404	0.148483536	0.882135715	0.949212663	-5.982498517	0.05446459	0.05446459
KMT2A	-0.076389327	-0.198256124	0.04547747	9.605713508	-1.237292966	0.217670673	0.485300767	-5.27342691	0.6622001	-0.6622001
KMT2B	0.154118376	0.030136003	0.278100749	8.64489619	2.453690244	0.015140134	0.126271415	-3.201753464	1.81987	1.81987
KMT2C	0.053376536	-0.084295397	0.191048469	10.16055299	0.765297393	0.445146925	0.695258647	-5.716851159	0.3514966	0.3514966
KMT2D	0.001113561	-0.136777266	0.139004389	9.791379969	0.015940578	0.987300337	0.994833453	-5.992788563	0.005550715	0.005550715
KMT2E	0.054285168	-0.09669409	0.205264426	10.09072023	0.709723451	0.478840002	0.718718585	-5.755428501	0.3198096	0.3198096
KMT2E-AS1	0.006659942	-0.076951237	0.09027112	6.251266451	0.157228526	0.875249799	0.945840938	-5.9812363	0.05786798	0.05786798
KMT5A	0.083031839	0.016285548	0.149778129	8.061575188	2.45551606	0.015066105	0.126206524	-3.197673481	1.821999	1.821999
KMT5AP1	0.051021414	-0.031878615	0.133921444	7.556896796	1.214851144	0.226093721	0.495156521	-5.299172577	0.6457115	0.6457115
KMT5B	-0.017054855	-0.145188503	0.111078792	9.774195241	-0.262730267	0.793074004	0.909860417	-5.960320936	0.1006863	-0.1006863
KMT5C	0.013518359	-0.070629538	0.097666256	7.65731788	0.31710709	0.751548257	0.889184774	-5.945440446	0.1240431	0.1240431
KNCN	-0.02956932	-0.103070173	0.043931534	7.04758083	-0.794098197	0.428236278	0.683235556	-5.695723381	0.3683165	-0.3683165
KNDC1	-0.140484984	-0.368450068	0.0874801	7.857410164	-1.216429183	0.225493875	0.494597632	-5.297377342	0.6468652	-0.6468652
KNG1	0.009656908	-0.064504315	0.08381813	5.256350172	0.257031565	0.797462681	0.911934238	-5.96171899	0.09828963	0.09828963
KNL1	0.197202284	-0.141481516	0.535886083	6.937049472	1.149324791	0.252023256	0.525766546	-5.371695586	0.5985594	0.5985594
KNOP1	-0.112761792	-0.215781036	-0.009742547	8.313259078	-2.160572607	0.032116727	0.189602081	-3.81992822	1.493269	-1.493269
